X,Y0,Y1,Y2
2017,40.07,5.24,20.83
2017,40.43,5.29,21.21
2017,40.32,5.32,21.78
2017,40.12,5.3,21.03
2017,40.86,5.35,21.22
2017,41.17,5.37,21.16
2017,41.29,5.37,21.09
2017,41.19,5.38,21.16
2017,41.14,5.31,21.33
2017,40.68,5.2,21.2
2017,40.5,5.01,20.71
2017,40.39,4.95,20.69
2017,40.61,4.95,20.55
2017,40.35,4.77,20.53
2017,40.04,4.7,20.89
2017,40.1,4.79,21.24
2017,40.23,4.82,21.13
2017,40.67,4.82,21.93
2017,40.55,4.79,22.76
2017,40.83,4.76,22.95
2017,40.73,4.68,23.16
2017,40.97,4.76,22.93
2017,41.69,4.9,23.12
2017,41.26,4.89,22.77
2017,41.27,4.9,22.21
2017,41.41,4.9,22.25
2017,41.27,4.84,22.06
2017,40.34,4.89,21.6
2017,40.18,4.95,21.18
2017,40.43,4.93,21.05
2017,40.13,4.91,21.09
2018,40.53,4.93,21.47
2018,41.06,5.28,21.68
2018,40.81,5.39,21.24
2018,41.26,5.36,21.15
2018,41.31,5.56,22.47
2018,41.18,5.54,22.59
2018,41.0,5.54,22.47
2018,41.28,5.6,22.99
2018,41.72,5.56,22.69
2018,42.2,5.63,23.0
2018,42.17,5.57,23.27
2018,42.37,5.6,23.49
2018,42.25,5.71,23.37
2018,41.82,5.78,23.86
2018,42.21,5.93,24.03
2018,41.71,5.95,23.65
2018,41.16,5.93,23.28
2018,40.46,6.02,22.93
2018,40.03,6.14,23.39
2018,39.37,6.09,23.22
2018,39.63,6.16,23.75
2018,39.67,6.11,23.98
2018,39.24,5.88,23.46
2018,38.55,5.77,22.96
2018,38.52,5.58,22.41
2018,38.44,5.81,23.07
2018,37.88,5.82,23.24
2018,37.3,5.91,21.4
2018,38.71,5.82,21.21
2018,38.92,5.8,21.61
2018,39.57,6.0,21.74
2018,40.89,6.14,22.27
2018,41.29,6.18,22.87
2018,41.16,6.23,22.72
2018,41.13,6.23,22.65
2018,41.09,6.08,23.16
2018,41.49,6.09,23.67
2018,42.37,6.14,23.93
2018,42.63,6.16,24.0
2018,42.66,6.14,23.68
2018,42.47,6.04,23.24
2018,41.64,5.86,22.35
2018,41.98,5.87,22.52
2018,42.1,6.01,22.42
2018,41.54,6.04,22.17
2018,41.84,6.01,22.22
2018,42.52,6.08,21.9
2018,43.08,6.26,23.15
2018,43.34,6.3,23.15
2018,42.64,6.2,22.65
2018,42.57,6.25,22.19
2018,42.31,6.22,21.83
2018,41.92,6.17,21.38
2018,41.76,6.21,21.08
2018,41.36,6.24,21.5
2018,40.79,6.13,21.25
2018,40.14,6.0,20.75
2018,40.89,6.05,20.51
2018,41.37,6.19,20.28
2018,40.16,5.68,17.91
2018,40.57,5.83,18.06
2018,39.91,5.81,17.36
2018,39.86,5.7,18.22
2018,40.63,5.61,19.22
2018,41.15,5.67,20.42
2018,40.74,5.48,20.62
2018,40.89,5.49,20.63
2018,41.1,5.67,20.47
2018,41.08,5.67,20.6
2018,41.34,5.82,20.26
2018,41.54,5.88,20.26
2018,41.62,5.76,19.98
2018,42.27,5.9,19.48
2018,42.24,5.92,20.02
2018,41.43,5.77,20.07
2018,40.44,5.74,20.0
2018,39.43,5.73,19.44
2018,39.29,5.66,19.14
2018,39.07,5.48,19.01
2018,39.15,5.58,19.05
2018,38.82,5.7,19.63
2018,39.51,5.67,19.92
2018,39.97,5.62,20.05
2018,41.99,5.66,20.46
2018,41.93,5.79,19.2
2018,43.52,5.92,19.79
2018,44.33,6.21,20.4
2018,43.99,6.2,20.52
2018,44.27,6.33,20.47
2018,44.97,6.45,20.87
2018,45.07,6.43,20.59
2018,44.94,6.4,20.33
2018,44.36,6.26,19.13
2018,44.69,6.15,19.25
2018,44.79,6.22,19.28
2018,44.53,6.24,18.98
2018,44.88,6.19,19.43
2018,44.79,6.08,19.2
2018,44.7,6.13,18.66
2018,44.78,6.18,18.74
2018,44.97,6.19,18.64
2018,44.76,6.22,19.1
2018,44.58,6.27,19.67
2018,44.63,6.32,19.36
2018,45.11,6.38,19.46
2018,45.86,6.58,19.93
2018,45.99,6.6,19.85
2018,46.02,6.57,21.48
2018,46.05,6.57,22.0
2018,45.53,6.54,21.63
2018,45.52,6.52,22.31
2018,45.67,6.51,23.66
2018,45.74,6.58,23.15
2018,45.43,6.67,23.92
2018,45.09,6.62,24.31
2018,44.87,6.58,24.92
2018,44.18,6.53,24.67
2018,44.39,6.55,24.29
2018,44.66,6.55,24.41
2018,44.14,6.4,23.48
2018,43.85,6.11,22.56
2018,44.23,6.08,22.9
2018,44.41,6.1,23.39
2018,44.15,5.98,23.8
2018,44.39,6.04,23.59
2018,44.41,6.0,24.32
2018,44.57,6.04,22.17
2018,44.2,6.02,20.96
2018,44.68,6.13,20.8
2018,45.21,6.21,21.23
2018,45.36,6.29,21.85
2018,45.0,6.21,21.46
2018,45.39,6.27,21.55
2018,45.49,6.24,21.31
2018,45.68,6.2,21.01
2018,45.5,6.3,21.65
2018,45.48,6.29,21.7
2018,45.66,6.27,21.57
2018,45.63,6.28,21.55
2018,45.52,6.19,20.37
2018,45.92,6.31,20.51
2018,46.2,6.25,20.64
2018,46.47,6.35,20.71
2018,46.28,6.35,20.51
2018,45.57,6.26,19.74
2018,45.56,6.14,19.89
2018,47.84,6.15,20.2
2018,49.41,6.21,23.33
2018,49.5,6.27,23.67
2018,49.62,6.29,23.67
2018,49.68,6.38,25.83
2018,49.28,6.44,25.51
2018,49.74,6.42,24.47
2018,49.76,6.34,24.0
2018,50.2,6.46,24.21
2018,50.1,6.49,23.95
2018,50.15,6.53,22.97
2018,50.88,6.49,22.82
2018,51.86,6.26,21.78
2018,52.15,6.27,20.57
2018,51.68,6.28,21.65
2018,51.48,6.51,21.59
2018,51.65,6.67,21.82
2018,51.61,6.75,21.59
2018,52.05,6.91,21.5
2018,52.48,6.85,21.26
2018,53.18,6.92,20.79
2018,54.32,6.98,20.31
2018,54.46,6.97,20.35
2018,54.53,7.07,19.88
2018,54.65,7.05,19.12
2018,54.1,6.88,19.41
2018,53.63,6.86,17.89
2018,52.79,6.84,19.07
2018,53.37,6.85,18.8
2018,53.54,6.74,19.5
2018,54.34,6.81,19.67
2018,53.98,6.91,19.82
2018,53.05,6.87,20.06
2018,52.79,6.89,20.18
2018,52.26,6.76,20.0
2018,52.89,6.66,20.4
2018,52.67,6.65,20.04
2018,52.65,6.59,20.2
2018,53.02,6.67,20.31
2018,53.24,6.69,20.93
2018,53.88,6.67,21.0
2018,53.74,6.98,18.53
2018,54.59,7.24,20.76
2018,54.73,7.25,21.12
2018,55.55,7.18,20.31
2018,55.29,7.09,19.6
2018,54.35,6.96,18.33
2018,53.49,6.72,17.85
2018,54.08,6.66,17.78
2018,53.86,6.52,17.7
2018,52.23,6.13,17.48
2018,53.03,6.18,17.47
2018,52.79,6.09,17.55
2018,53.06,6.1,18.49
2018,52.98,6.19,18.85
2018,52.29,6.13,18.07
2018,52.65,6.01,17.98
2018,53.15,5.83,17.46
2018,53.12,5.55,19.86
2018,53.36,5.48,20.3
2018,52.68,5.2,21.4
2018,52.39,5.07,22.66
2018,52.28,5.06,23.14
2018,51.2,5.04,22.53
2018,52.46,5.27,22.8
2018,52.91,5.41,23.19
2018,50.84,5.5,23.28
2018,48.64,5.33,22.93
2018,48.71,5.32,23.25
2018,49.98,5.39,23.41
2018,50.17,5.24,23.84
2018,49.19,5.19,23.6
2018,47.72,5.03,23.32
2018,47.08,5.06,22.98
2018,46.44,5.13,23.14
2018,45.84,5.09,23.24
2018,46.56,4.23,23.71
2018,45.54,4.01,24.45
2018,43.33,3.82,23.32
2018,43.05,3.85,23.54
2018,42.17,3.71,22.5
2018,41.78,3.8,23.08
2018,41.73,3.89,23.13
2018,43.29,3.97,23.22
2018,43.65,4.01,23.17
2018,43.06,4.06,23.44
2018,44.16,4.33,24.4
2018,43.55,4.18,24.58
2018,41.73,3.93,24.49
2018,41.67,3.94,25.3
2018,40.61,3.79,24.4
2018,41.02,3.87,24.81
2018,41.05,3.79,24.79
2018,41.21,3.8,25.16
2018,40.37,3.73,25.19
2018,40.2,3.67,24.38
2018,40.0,3.73,23.44
2018,39.98,3.66,23.13
2018,38.71,3.52,22.02
2018,37.77,3.41,21.56
2018,36.19,3.22,20.97
2018,37.54,3.3,21.8
2018,37.43,3.28,21.48
2018,37.85,3.41,22.42
2018,38.05,3.39,22.61
2019,37.93,3.43,21.01
2019,34.8,3.35,20.63
2019,35.47,3.42,21.2
2019,35.54,3.59,22.45
2019,36.25,3.64,22.93
2019,36.9,3.58,22.9
2019,36.77,3.61,23.03
2019,36.7,3.71,23.23
2019,36.12,3.76,22.83
2019,36.63,3.8,23.25
2019,37.22,3.78,23.47
2019,37.65,3.8,23.43
2019,37.7,3.92,21.81
2019,37.42,3.87,20.53
2019,37.04,3.83,19.63
2019,36.89,3.93,19.58
2019,37.76,3.99,19.9
2019,37.33,3.51,19.83
2019,37.76,3.42,19.9
2019,39.67,3.42,20.6
2019,40.35,3.6,20.77
2019,40.35,3.64,21.07
2019,40.99,3.74,21.02
2019,41.81,3.76,21.5
2019,41.92,3.86,21.62
2019,41.53,3.75,20.98
2019,40.93,3.69,20.5
2019,41.06,3.68,21.24
2019,41.01,3.76,21.21
2019,41.36,3.86,20.85
2019,41.07,3.86,20.45
2019,41.17,4.06,20.53
2019,41.11,3.97,20.77
2019,41.56,4.0,20.42
2019,41.34,3.97,20.22
2019,41.49,3.97,19.77
2019,42.17,4.1,20.19
2019,42.04,3.99,20.13
2019,41.97,3.91,21.09
2019,41.94,3.87,21.33
2019,42.0,3.93,20.48
2019,42.63,3.95,19.93
2019,42.21,3.92,18.93
2019,42.08,3.89,18.77
2019,41.83,3.76,18.98
2019,41.5,3.75,19.04
2019,42.95,4.02,19.42
2019,43.81,4.08,19.2
2019,43.96,4.22,19.47
2019,44.15,4.21,19.69
2019,44.92,4.26,18.91
2019,45.18,4.3,18.54
2019,45.32,4.41,18.22
2019,45.44,4.44,18.33
2019,47.08,4.59,18.43
2019,47.41,4.59,18.19
2019,46.04,4.43,17.55
2019,46.25,4.51,18.02
2019,45.51,4.46,18.36
2019,45.46,4.47,18.69
2019,45.58,4.48,18.68
2019,45.97,4.56,19.28
2019,46.63,4.59,19.3
2019,47.12,4.74,19.74
2019,47.09,4.72,18.08
2019,47.27,4.76,18.41
2019,48.02,4.79,18.74
2019,48.64,4.74,18.33
2019,48.14,4.79,18.56
2019,48.2,4.8,18.03
2019,47.99,4.8,18.13
2019,47.93,4.71,17.93
2019,48.29,4.69,18.33
2019,48.77,4.73,18.32
2019,48.96,4.69,18.32
2019,49.15,4.69,17.98
2019,49.82,4.76,17.71
2019,49.99,4.79,17.69
2019,49.82,4.73,17.27
2019,49.16,4.49,16.45
2019,49.39,4.48,16.27
2019,48.78,4.52,16.28
2019,51.63,4.59,16.0
2019,50.99,4.59,16.48
2019,50.8,4.57,17.11
2019,50.08,4.48,17.22
2019,49.74,4.42,17.15
2019,49.24,4.4,16.71
2019,48.36,4.26,16.25
2019,47.87,4.26,16.13
2019,45.61,4.08,15.5
2019,45.67,4.06,15.63
2019,46.16,4.0,15.5
2019,46.33,4.02,15.4
2019,45.96,4.06,14.82
2019,44.38,3.84,13.73
2019,45.26,3.87,13.83
2019,44.71,3.84,13.6
2019,43.46,3.72,13.3
2019,43.85,3.71,13.33
2019,43.47,3.65,13.0
2019,43.18,3.55,12.83
2019,43.15,3.52,12.82
2019,42.85,3.48,12.66
2019,42.83,3.42,12.45
2019,43.29,3.56,12.93
2019,44.53,3.63,13.42
2019,44.65,3.6,14.07
2019,46.2,3.65,14.06
2019,47.03,3.76,14.46
2019,47.18,3.79,14.73
2019,47.18,3.71,14.89
2019,47.37,3.7,14.33
2019,46.6,3.62,14.44
2019,46.93,3.64,15.13
2019,48.22,3.85,15.65
2019,48.12,3.85,15.18
2019,48.29,3.91,15.13
2019,48.35,3.86,14.81
2019,48.18,3.82,15.06
2019,47.97,3.87,15.02
2019,48.38,4.02,15.15
2019,48.52,4.08,14.86
2019,48.03,4.11,15.01
2019,49.23,4.32,15.54
2019,48.9,4.13,15.28
2019,49.21,4.06,16.1
2019,49.37,3.99,15.7
2019,48.48,3.94,15.48
2019,48.51,3.94,15.4
2019,49.04,4.04,15.93
2019,49.2,4.17,16.1
2019,49.11,4.24,16.36
2019,49.56,4.2,16.96
2019,49.62,4.18,16.9
2019,49.37,4.22,17.22
2019,49.56,4.29,17.05
2019,49.71,4.27,17.33
2019,49.89,4.27,17.48
2019,50.29,4.37,17.37
2019,50.35,4.45,17.74
2019,50.37,4.41,15.63
2019,50.49,4.4,15.35
2019,50.71,4.36,15.73
2019,50.59,4.37,16.22
2019,53.29,4.33,16.45
2019,52.49,4.29,16.3
2019,49.69,4.08,15.75
2019,47.82,3.82,15.42
2019,47.68,3.87,15.5
2019,48.04,3.84,15.57
2019,49.0,3.93,15.99
2019,49.0,3.9,15.93
2019,48.82,3.83,15.72
2019,51.26,3.92,15.73
2019,49.89,3.8,15.43
2019,49.57,3.77,14.77
2019,50.06,4.01,14.82
2019,51.41,4.26,15.19
2019,51.55,4.24,15.27
2019,51.63,4.31,14.88
2019,51.82,4.31,15.03
2019,51.24,4.24,14.74
2019,50.07,4.14,14.33
2019,50.4,4.15,14.59
2019,49.71,4.06,14.48
2019,50.58,4.19,14.89
2019,50.85,4.25,15.5
2019,50.02,4.13,15.26
2019,50.62,4.21,15.23
2019,51.7,4.48,15.32
2019,51.81,4.51,15.31
2019,52.3,4.58,15.58
2019,52.38,4.58,15.7
2019,54.06,4.63,16.54
2019,54.71,4.69,16.9
2019,53.35,4.55,16.56
2019,53.19,4.52,16.5
2019,53.36,4.51,16.37
2019,53.85,4.51,16.54
2019,54.07,4.5,16.53
2019,53.78,4.42,16.46
2019,53.12,4.4,16.35
2019,53.76,4.41,16.13
2019,53.52,4.45,15.27
2019,53.39,4.43,16.22
2019,53.39,4.42,16.58
2019,54.27,4.34,16.27
2019,55.15,4.5,16.4
2019,54.03,4.32,16.31
2019,53.39,4.52,15.63
2019,54.97,4.56,15.65
2019,55.56,4.69,15.9
2019,55.11,4.49,16.26
2019,55.04,4.55,16.49
2019,55.68,4.6,16.62
2019,57.42,4.71,16.74
2019,57.54,4.66,17.24
2019,57.43,4.96,17.33
2019,56.84,4.96,17.47
2019,57.06,4.92,17.65
2019,57.41,4.87,17.52
2019,58.23,4.89,17.3
2019,58.53,5.04,17.22
2019,58.78,4.87,17.08
2019,59.15,4.93,20.33
2019,59.62,5.11,22.0
2019,60.23,5.2,22.72
2019,60.35,5.14,21.62
2019,59.28,5.08,21.25
2019,60.21,5.05,21.27
2019,61.84,5.07,21.1
2019,62.31,5.25,21.46
2019,62.39,5.26,21.57
2019,62.22,5.22,21.78
2019,63.1,5.27,22.77
2019,63.12,5.2,22.5
2019,63.62,5.2,23.28
2019,63.69,5.27,23.36
2019,64.17,5.21,23.76
2019,64.2,5.22,23.59
2019,64.42,5.27,23.52
2019,64.82,5.31,23.54
2019,64.96,5.27,24.0
2019,64.49,5.34,24.08
2019,63.99,5.3,24.06
2019,63.79,5.3,22.73
2019,64.58,5.51,22.97
2019,64.75,5.49,22.37
2019,64.95,5.48,22.26
2019,64.96,5.43,22.08
2019,65.02,5.4,22.43
2019,62.9,5.17,22.53
2019,63.82,5.28,22.52
2019,64.44,5.25,22.29
2019,65.68,5.31,22.59
2019,65.63,5.34,22.96
2019,65.46,5.38,23.38
2019,65.71,5.42,23.81
2019,66.06,5.6,24.18
2019,66.72,5.7,24.35
2019,68.06,5.68,25.57
2019,68.29,5.71,25.7
2019,68.32,5.77,26.35
2019,68.15,5.88,27.12
2019,68.51,5.98,27.53
2019,68.89,6.02,28.13
2019,69.05,5.96,28.36
2019,70.28,5.98,28.9
2019,71.25,5.98,29.02
2019,70.94,5.88,28.6
2019,71.18,5.87,28.09
2020,72.86,5.97,28.71
2020,72.85,5.92,30.27
2020,72.7,5.91,30.1
2020,72.93,6.02,31.44
2020,73.79,6.03,33.23
2020,75.24,6.12,33.25
2020,75.78,6.19,32.33
2020,76.85,6.3,35.04
2020,76.97,6.26,36.49
2020,76.47,6.19,35.86
2020,76.52,6.2,34.3
2020,77.25,6.22,34.38
2020,77.32,6.21,36.57
2020,77.56,6.31,39.63
2020,77.45,6.3,38.8
2020,78.37,6.46,38.26
2020,75.56,6.03,37.63
2020,77.17,6.21,38.45
2020,79.46,6.2,39.32
2020,78.55,6.13,43.39
2020,78.21,6.09,43.53
2020,75.98,6.0,52.41
2020,77.47,6.17,64.6
2020,78.71,6.28,56.4
2020,78.82,6.33,53.06
2020,78.57,6.31,51.32
2020,78.12,6.55,54.67
2020,78.69,6.78,52.23
2020,79.5,6.79,52.65
2020,79.25,6.81,54.53
2020,79.2,7.34,54.2
2020,77.68,7.4,57.33
2020,78.85,7.85,62.99
2020,78.87,7.87,60.8
2020,77.85,7.6,60.87
2020,73.9,7.02,57.57
2020,73.5,6.94,57.11
2020,72.37,6.86,54.22
2020,69.48,6.65,49.32
2020,67.64,6.79,46.03
2020,73.23,6.91,49.58
2020,73.86,7.0,53.8
2020,73.71,7.1,51.1
2020,72.77,7.05,49.72
2020,70.65,6.69,47.13
2020,67.56,6.46,44.2
2020,69.59,6.5,44.53
2020,68.32,6.39,43.57
2020,65.6,5.88,39.63
2020,68.01,6.0,40.5
2020,62.94,5.63,32.99
2020,62.59,5.5,31.46
2020,60.74,5.23,26.99
2020,61.43,5.4,30.13
2020,61.18,5.74,31.8
2020,55.51,5.39,29.47
2020,60.18,6.29,34.25
2020,62.74,6.52,37.13
2020,62.85,6.53,37.33
2020,62.16,6.55,35.05
2020,62.08,6.63,34.44
2020,63.77,6.86,36.2
2020,60.43,6.51,34.26
2020,59.56,6.38,32.95
2020,59.69,6.37,34.37
2020,63.92,6.72,34.73
2020,66.01,6.93,37.67
2020,64.96,6.67,37.15
2020,65.61,6.8,38.35
2020,66.49,6.73,43.47
2020,70.03,7.11,49.46
2020,69.56,7.08,50.21
2020,70.02,7.45,50.63
2020,69.71,7.44,51.66
2020,68.43,7.31,51.04
2020,67.36,7.09,50.22
2020,67.51,7.17,48.93
2020,68.45,7.3,48.93
2020,68.76,7.22,48.72
2020,69.13,7.56,53.3
2020,69.44,7.58,53.67
2020,70.37,7.49,53.55
2020,71.55,7.43,57.99
2020,72.64,7.2,51.52
2020,71.35,7.27,50.8
2020,73.13,7.48,53.26
2020,73.67,7.52,52.65
2020,74.14,7.66,53.09
2020,75.6,7.79,54.93
2020,77.23,8.08,54.93
2020,77.88,8.14,56.22
2020,76.97,8.05,55.07
2020,75.47,8.01,53.56
2020,75.01,8.47,53.67
2020,77.1,8.88,55.65
2020,77.59,9.05,54.8
2020,77.84,9.01,55.07
2020,78.17,9.02,55.5
2020,77.77,9.06,55.45
2020,78.99,9.15,55.64
2020,77.64,8.6,55.18
2020,78.79,8.73,54.98
2020,78.23,8.84,55.67
2020,78.53,8.81,59.93
2020,78.79,8.81,60.58
2020,79.46,8.83,59.86
2020,79.32,8.92,59.72
2020,80.82,8.97,59.1
2020,81.27,8.86,63.33
2020,84.19,9.08,63.63
2020,86.42,9.47,68.5
2020,85.52,9.23,67.93
2020,84.73,9.16,65.87
2020,84.21,9.15,66.59
2020,86.04,9.24,67.53
2020,86.58,9.27,67.0
2020,86.1,9.25,67.95
2020,86.86,9.42,67.73
2020,87.57,9.5,67.26
2020,90.71,9.61,67.47
2020,89.84,9.53,66.73
2020,88.92,9.48,65.73
2020,88.99,9.47,66.33
2020,88.23,9.18,67.33
2020,89.15,9.5,72.51
2020,89.49,9.55,75.69
2020,90.25,9.71,81.87
2020,91.54,9.88,91.85
2020,92.23,10.04,95.3
2020,92.93,10.19,94.48
2020,93.85,10.54,93.9
2020,93.52,10.62,103.26
2020,97.4,10.76,119.67
2020,94.77,10.37,106.0
2020,96.71,10.4,103.33
2020,94.91,10.17,102.11
2020,94.66,10.22,102.5
2020,95.98,10.5,110.0
2020,96.71,10.53,111.67
2020,95.47,10.57,108.43
2020,94.59,10.51,112.6
2020,90.59,10.33,97.67
2020,92.48,10.41,103.2
2020,92.13,10.35,104.31
2020,92.79,10.48,102.32
2020,93.83,10.59,100.88
2020,103.69,10.73,101.14
2020,108.78,11.06,100.65
2020,107.96,11.19,101.83
2020,107.57,11.34,99.99
2020,111.49,11.32,101.15
2020,110.97,11.47,99.98
2020,111.06,11.37,97.17
2020,109.8,11.1,94.67
2020,110.58,11.43,105.67
2020,113.28,11.69,110.08
2020,112.26,11.67,111.25
2020,113.32,12.37,123.06
2020,113.24,12.46,128.26
2020,114.37,12.28,127.4
2020,115.57,12.34,134.8
2020,121.89,12.77,139.7
2020,125.72,12.87,141.93
2020,122.2,12.72,135.2
2020,123.97,12.83,144.4
2020,124.45,12.81,153.04
2020,123.43,13.11,154.57
2020,127.88,13.53,166.71
2020,131.59,13.95,167.5
2020,134.69,14.69,159.68
2020,125.77,13.85,143.93
2020,120.75,13.14,142.67
2020,116.15,12.51,122.91
2020,116.3,12.77,123.0
2020,117.63,13.03,133.0
2020,112.48,12.62,127.5
2020,113.17,13.28,140.0
2020,116.0,13.26,153.98
2020,113.24,13.06,152.6
2020,109.53,12.55,145.93
2020,108.24,12.6,150.33
2020,107.56,12.49,151.89
2020,110.17,12.61,145.92
2020,109.44,12.69,137.38
2020,107.62,12.53,133.17
2020,109.76,12.85,136.24
2020,112.57,13.01,142.69
2020,112.56,13.4,142.83
2020,114.47,13.58,144.64
2020,114.91,13.72,149.63
2020,112.62,13.48,146.38
2020,113.87,13.61,144.55
2020,113.35,14.1,142.93
2020,112.8,14.08,143.3
2020,113.63,14.04,146.33
2020,114.21,13.79,144.86
2020,122.2,14.31,149.58
2020,122.4,14.31,149.63
2020,120.1,14.3,155.3
2020,118.31,13.97,152.19
2020,118.65,14.08,151.98
2020,117.55,13.94,149.0
2020,116.14,13.76,143.92
2020,115.88,13.75,144.32
2020,115.23,13.57,148.41
2020,113.77,13.55,140.96
2020,113.77,13.65,141.92
2020,114.49,13.4,143.5
2020,112.68,13.22,139.53
2020,114.14,13.16,139.35
2020,109.32,12.9,135.86
2020,108.04,12.8,135.66
2020,108.83,13.07,142.59
2020,112.84,13.79,145.13
2020,116.77,14.3,146.67
2020,116.56,14.55,145.52
2020,119.29,14.65,150.83
2020,114.99,13.57,140.03
2020,116.98,13.4,139.57
2020,117.86,13.73,141.0
2020,117.02,13.63,137.51
2020,118.31,13.61,137.48
2020,118.0,13.56,154.0
2020,117.17,13.57,165.33
2020,116.42,13.45,169.54
2020,116.14,13.46,167.5
2020,115.02,13.34,175.33
2020,113.28,13.12,186.66
2020,114.16,13.23,191.33
2020,114.89,13.37,199.59
2020,118.29,13.37,202.6
2020,120.74,13.49,199.28
2020,120.64,13.63,190.51
2020,121.04,13.63,199.66
2020,120.14,13.53,199.68
2020,121.81,13.7,216.26
2020,122.21,13.56,217.09
2020,123.16,13.38,218.11
2020,121.13,13.04,209.25
2020,120.04,12.99,208.0
2020,120.62,13.35,214.25
2020,125.07,13.43,215.63
2020,125.53,13.4,210.83
2020,126.71,13.35,219.61
2020,126.24,13.37,231.67
2020,125.47,13.34,222.83
2020,131.43,13.3,216.63
2020,129.5,13.24,217.17
2020,130.5,13.1,222.03
2020,134.3,13.03,227.13
2020,135.72,13.04,223.3
2020,132.98,13.18,232.2
2020,131.76,13.12,239.57
2021,130.65,13.62,248.16
2021,128.82,13.41,246.95
2021,128.15,13.21,258.0
2021,128.72,13.34,272.33
2021,129.69,13.39,294.83
2021,127.29,13.93,284.81
2021,126.82,13.72,289.33
2021,128.54,13.59,286.82
2021,128.1,13.57,287.67
2021,127.34,13.29,286.63
2021,125.86,13.06,283.33
2021,129.56,13.4,286.5
2021,136.58,13.96,285.24
2021,136.75,13.81,282.67
2021,141.88,13.79,300.13
2021,141.1,13.61,298.63
2021,141.1,13.2,297.17
2021,138.85,13.31,282.67
2021,133.71,13.3,280.8
2021,132.38,13.24,280.67
2021,133.29,13.54,293.5
2021,132.76,13.9,292.69
2021,134.36,13.64,285.5
2021,134.58,13.7,288.26
2021,134.13,14.44,292.59
2021,135.03,14.55,286.6
2021,134.16,14.87,281.61
2021,133.57,15.23,276.63
2021,132.73,15.25,272.44
2021,133.2,15.33,273.67
2021,129.49,15.18,266.61
2021,127.31,14.84,264.9
2021,128.01,15.14,265.6
2021,127.04,15.09,256.17
2021,124.09,14.2,237.87
2021,122.96,14.47,248.33
2021,123.84,14.34,245.74
2021,122.27,13.82,235.57
2021,125.28,13.89,239.67
2021,126.06,13.89,240.37
2021,123.11,13.42,233.57
2021,121.04,12.94,222.82
2021,119.42,12.52,209.28
2021,118.5,12.44,206.71
2021,119.54,12.59,226.03
2021,119.64,12.95,239.28
2021,120.66,13.02,234.17
2021,118.66,12.86,231.63
2021,121.44,13.18,237.73
2021,124.59,13.48,235.97
2021,123.26,13.42,234.58
2021,120.63,13.16,229.74
2021,118.92,12.89,219.08
2021,121.31,13.37,233.21
2021,121.67,13.32,225.93
2021,120.36,13.13,222.67
2021,119.14,12.69,215.17
2021,118.97,12.83,214.61
2021,120.04,13.03,205.49
2021,117.91,12.95,212.55
2021,120.97,13.44,224.0
2021,121.61,13.84,230.81
2021,123.55,13.98,236.05
2021,124.5,14.02,232.18
2021,125.27,14.21,230.46
2021,127.69,14.44,229.85
2021,130.29,14.38,226.99
2021,130.1,15.32,234.93
2021,131.87,15.67,254.33
2021,132.21,15.69,260.26
2021,132.21,16.18,247.9
2021,131.88,16.13,249.8
2021,132.67,15.77,241.8
2021,132.73,15.46,245.75
2021,130.98,15.33,248.28
2021,131.38,15.4,251.26
2021,132.33,15.3,245.79
2021,132.27,15.45,249.77
2021,132.61,15.64,241.33
2021,132.23,15.5,236.17
2021,134.23,15.4,234.08
2021,130.8,15.33,238.49
2021,131.3,15.21,235.33
2021,128.77,14.61,227.82
2021,127.75,14.78,228.43
2021,127.07,14.54,227.01
2021,128.76,14.94,230.0
2021,127.08,14.77,221.68
2021,123.87,14.32,209.03
2021,122.27,14.23,206.8
2021,123.75,14.05,202.15
2021,125.46,14.3,197.62
2021,124.52,14.14,196.58
2021,124.57,14.37,198.75
2021,122.54,14.05,188.74
2021,125.29,14.65,196.28
2021,125.57,15.19,198.89
2021,125.51,15.71,204.83
2021,125.88,15.78,204.66
2021,124.97,15.76,208.72
2021,125.21,15.72,210.38
2021,123.41,16.24,211.86
2021,122.97,16.35,211.27
2021,122.86,16.88,207.79
2021,122.48,17.22,201.52
2021,123.76,17.62,200.2
2021,123.92,17.77,203.33
2021,126.02,17.58,207.7
2021,125.32,17.54,203.93
2021,125.75,17.46,205.53
2021,125.02,17.9,204.19
2021,128.06,18.0,208.5
2021,128.12,17.98,205.6
2021,128.4,17.92,202.83
2021,130.03,18.8,207.16
2021,129.01,19.34,209.45
2021,129.89,18.5,210.46
2021,131.53,18.93,209.52
2021,131.77,19.12,219.07
2021,132.08,19.38,232.54
2021,131.34,19.31,231.27
2021,132.68,20.04,231.57
2021,133.89,20.06,229.17
2021,134.8,20.12,230.94
2021,134.72,20.42,229.33
2021,137.34,20.47,233.33
2021,140.43,20.8,228.0
2021,142.13,20.83,221.9
2021,141.32,20.09,218.14
2021,142.88,20.04,219.64
2021,143.54,20.49,229.08
2021,144.66,20.42,231.09
2021,146.73,20.38,226.2
2021,147.15,19.81,222.05
2021,146.91,19.12,218.9
2021,141.33,19.0,215.73
2021,144.3,18.8,220.8
2021,143.35,19.49,221.62
2021,145.38,19.85,220.72
2021,145.89,19.66,216.27
2021,146.98,19.4,222.73
2021,146.37,19.58,222.17
2021,144.17,19.61,218.32
2021,143.76,19.81,227.9
2021,143.55,19.59,232.51
